,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,LeBron James,30.0,3,7,1,3,4,7,3,14,12,1,0,0,0,11,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
1,Chris Paul,27.0,3,7,1,4,0,2,0,1,3,5,0,2,0,7,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
2,Kevin Durant,25.0,5,13,4,9,0,0,0,5,1,2,0,2,3,14,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
3,Deron Williams,22.0,4,10,3,7,7,7,1,3,2,0,0,1,2,18,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
4,Kevin Love,21.0,4,8,0,2,2,4,8,11,1,1,0,1,2,10,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
5,Carmelo Anthony,20.0,6,12,2,7,3,4,1,4,0,1,0,1,3,17,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
6,Kobe Bryant,20.0,6,14,6,10,2,2,1,1,3,2,0,3,3,20,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
7,Russell Westbrook,11.0,1,3,0,1,4,6,0,0,1,1,0,0,4,6,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
8,Tyson Chandler,9.0,3,4,0,0,0,0,1,2,0,0,0,0,2,6,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
9,Andre Iguodala,8.0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
10,James Harden,4.0,3,4,1,2,0,0,0,0,1,0,0,0,0,7,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
11,Anthony Davis,3.0,0,3,0,0,0,0,1,3,0,0,0,0,1,0,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
12,Totals,,39,86,19,46,22,32,16,45,24,13,0,10,21,119,united states,2012-08-08,australia,2012080831,Quarter-Finals,201231
0,Joe Ingles,40.0,6,8,2,4,5,6,2,8,6,1,0,3,3,19,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
1,Patty Mills,31.0,9,20,4,9,4,6,1,6,2,2,0,4,1,26,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
2,Matthew Dellavedova,26.0,1,5,1,4,0,0,0,7,4,0,0,4,4,3,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
3,Brad Newley,25.0,4,6,1,2,1,3,0,3,1,0,0,0,3,10,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
4,David Andersen,24.0,5,13,0,0,1,2,2,4,3,0,0,2,3,11,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
5,Matt Nielsen,20.0,2,4,0,0,1,2,0,1,0,1,1,2,3,5,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
6,Mark Worthington,13.0,1,4,0,2,0,0,0,1,1,0,0,1,4,2,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
7,David Barlow,11.0,2,3,1,1,0,0,0,3,2,0,0,1,5,5,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
8,Aron Baynes,8.0,2,6,0,0,0,0,2,4,0,0,2,1,4,4,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
9,Aleks Maric,2.0,0,2,0,0,1,2,1,2,0,0,0,0,0,1,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
10,Totals,,32,71,9,22,13,21,8,39,19,4,3,18,30,86,australia,2012-08-08,united states,2012080831,Quarter-Finals,201231
