,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Theodoros Papaloukas,32.0,5.0,8.0,1.0,2.0,0.0,0.0,1.0,2,2,5,0,1,1.0,11,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
1,Lazaros Papadopoulos,28.0,4.0,9.0,0.0,0.0,1.0,2.0,3.0,9,2,0,0,1,5.0,9,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
2,Dimos Dikoudis,27.0,4.0,11.0,1.0,2.0,2.0,4.0,3.0,9,0,1,0,2,4.0,11,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
3,Nikos Hatzivrettas,23.0,4.0,11.0,4.0,10.0,0.0,0.0,0.0,2,0,0,1,3,3.0,12,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
4,Michalis Kakiouzis,22.0,2.0,8.0,0.0,3.0,1.0,1.0,4.0,7,1,1,1,0,2.0,5,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
5,Fragiskos Alvertis,20.0,1.0,7.0,0.0,6.0,1.0,2.0,1.0,3,0,0,0,0,2.0,3,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
6,Dimitris Diamantidis,17.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,3,3,0,0,2,3.0,3,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
7,Kostas Tsartsaris,14.0,1.0,1.0,0.0,0.0,5.0,8.0,2.0,2,0,0,0,2,4.0,7,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
8,Nikos Zisis,9.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1,2,0,0,0,1.0,1,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
9,Antonis Fotsis,8.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,4.0,2,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
10,Dimitrios Papanikolaou,,,,,,,,,0,0,0,0,0,,0,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
11,Totals,,,,,,,,,38,10,7,2,12,,64,greece,2004-08-26,argentina,2004082632,Quarter-Finals,200432
0,Fabricio Oberto,34.0,6.0,13.0,0.0,0.0,1.0,4.0,2.0,3,0,1,1,0,4.0,13,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
1,Manu Ginobili,34.0,2.0,7.0,0.0,4.0,9.0,9.0,0.0,2,2,1,0,1,2.0,13,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
2,Ruben Wolkowyski,24.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3,0,0,0,0,2.0,0,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
3,Luis Scola,22.0,3.0,5.0,0.0,0.0,3.0,4.0,1.0,4,0,1,0,0,4.0,9,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
4,Pepe Sanchez,21.0,4.0,7.0,3.0,4.0,1.0,1.0,1.0,3,1,0,0,3,4.0,12,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
5,Alejandro Montecchia,19.0,3.0,7.0,1.0,5.0,0.0,0.0,1.0,2,2,0,0,1,2.0,7,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
6,Andres Nocioni,18.0,1.0,3.0,1.0,1.0,4.0,7.0,0.0,5,0,0,1,1,3.0,7,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
7,Walter Herrmann,17.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,6,0,0,0,1,0.0,8,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
8,Hugo Sconochini,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
9,Carlos Delfino,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
10,Totals,,23.0,54.0,5.0,18.0,18.0,28.0,6.0,28,5,3,2,7,22.0,69,argentina,2004-08-26,greece,2004082632,Quarter-Finals,200432
