,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Phill Jones,35.0,8,18,5,13,2,4,1,4,0,0,0,3,4,23,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
1,Kirk Penney,29.0,2,9,1,7,0,0,2,6,1,0,0,3,1,5,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
2,Sean Marks,28.0,4,7,1,3,2,2,2,7,0,0,0,4,4,11,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
3,Mark Dickel,28.0,2,8,1,5,2,3,2,4,2,2,0,2,5,7,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
4,Pero Cameron,24.0,0,5,0,4,0,0,1,3,1,2,0,2,5,0,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
5,Ed Book,23.0,5,12,2,4,0,0,2,7,1,0,1,0,3,12,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
6,Dillon Boucher,17.0,2,5,0,0,0,0,1,5,1,3,0,4,3,4,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
7,Paul Henare,13.0,0,2,0,1,0,1,1,2,0,1,0,1,1,0,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
8,Tony Rampton,3.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
9,Totals,,23,66,10,37,6,10,13,39,6,8,1,19,27,62,new zealand,2004-08-17,china,200408178,Group A,20048,mens-olympics
0,Yao Ming,35.0,15,20,0,0,9,13,2,13,0,0,0,5,4,39,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
1,Wei Liu,34.0,1,8,0,0,2,6,2,3,4,0,0,3,0,4,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
2,Zhu Fangyu,30.0,1,7,0,4,0,0,0,2,2,2,0,1,2,2,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
3,Mo Ke,25.0,4,10,0,0,0,0,2,5,1,1,0,1,2,8,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
4,Li Nan,24.0,1,5,0,2,0,0,1,1,4,0,0,1,2,2,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
5,Du Feng,16.0,3,4,1,2,0,2,0,2,0,0,1,1,3,7,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
6,Yi Jianlian,12.0,0,1,0,0,2,2,1,1,0,1,0,2,1,2,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
7,Chen Ke,11.0,0,4,0,3,0,0,0,3,0,0,0,1,2,0,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
8,Guo Shiqiang,8.0,0,1,0,0,5,6,1,3,0,0,0,1,0,5,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
9,Bateer Mengke,5.0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
10,Totals,,25,60,1,11,18,29,9,35,11,4,1,17,17,69,china,2004-08-17,new zealand,200408178,Group A,20048,mens-olympics
