,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Rimantas Kaukenas,29.0,4,6,1,3,0,0,1,1,1,2,0,0,3,9,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
1,Ramunas Siskauskas,27.0,4,12,3,7,4,4,1,5,2,1,0,0,3,15,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
2,Sarunas Jasikevicius,25.0,7,8,5,6,4,4,1,2,6,3,0,3,3,23,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
3,Ksistof Lavrinovic,23.0,3,9,0,5,0,0,1,5,2,1,3,0,2,6,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
4,Robertas Javtokas,19.0,3,4,0,0,0,0,0,5,1,1,0,1,3,6,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
5,Linas Kleiza,18.0,4,9,2,4,5,5,3,7,0,1,1,2,3,15,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
6,Mindaugas Lukauskis,17.0,0,3,0,2,0,0,0,1,3,2,1,0,2,0,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
7,Simas Jasaitis,16.0,5,7,2,3,0,0,2,3,0,0,0,1,1,12,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
8,Marijonas Petravicius,15.0,1,1,0,0,0,0,0,1,0,0,0,1,4,2,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
9,Darjus Lavrinovic,4.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
10,Marius Prekevicius,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
11,Jonas Maciulis,3.0,3,3,0,0,0,0,0,0,0,1,0,1,0,6,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
12,Totals,,34,63,13,31,13,13,9,31,15,12,5,10,25,94,lithuania,2008-08-20,china,2008082032,Quarter-Finals,200832,mens-olympics
0,Wei Liu,35.0,4,14,2,7,0,0,4,7,1,0,0,0,1,10,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
1,Yao Ming,34.0,4,8,0,0,11,13,2,7,3,1,0,2,3,19,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
2,Sun Yue,29.0,1,4,0,2,4,4,0,1,1,0,0,1,2,6,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
3,Zhu Fangyu,24.0,2,7,1,5,2,2,0,1,2,0,0,4,1,7,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
4,Yi Jianlian,23.0,3,7,0,0,5,6,5,9,0,2,0,2,4,11,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
5,Wang Shipeng,15.0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
6,Wang Zhizhi,14.0,2,4,0,1,0,0,0,3,0,0,0,2,0,4,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
7,Li Nan,12.0,1,4,0,2,0,0,0,2,0,0,0,1,0,2,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
8,Du Feng,10.0,3,5,1,2,2,2,0,1,0,0,0,1,3,9,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
9,Zhang Qingpeng,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
10,Chen Jianghua,2.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
11,Totals,,20,55,4,21,24,27,11,31,9,3,0,15,15,68,china,2008-08-20,lithuania,2008082032,Quarter-Finals,200832,mens-olympics
