,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Andrei Kirilenko,39.0,3,9,1,2,10,19,2,6,6,6,3,3,4,17,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
1,JR Holden,38.0,8,14,3,5,6,10,1,3,5,1,0,2,3,25,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
2,Viktor Khryapa,29.0,3,9,1,4,4,6,1,9,1,4,1,4,4,11,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
3,Sergey Bykov,24.0,1,7,0,2,0,0,0,4,1,2,0,3,3,2,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
4,Alexey Savrasenko,16.0,5,6,0,0,0,0,0,1,1,0,0,0,0,10,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
5,Sergei Monia,14.0,1,4,1,2,0,0,1,4,0,0,0,1,4,3,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
6,Nikita Morgunov,12.0,0,2,0,1,2,2,0,0,2,0,1,0,1,2,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
7,Viktor Keirou,9.0,2,5,1,1,0,0,2,3,0,0,0,0,2,5,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
8,Andrey Vorontsevich,8.0,1,2,0,0,0,0,1,3,1,0,0,0,0,2,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
9,Zakhar Pashutin,7.0,1,2,0,0,0,0,1,1,0,0,0,0,2,2,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
10,Petr Samoylenko,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
11,Totals,,25,61,7,18,22,37,9,34,17,13,5,13,23,79,russia,2008-08-14,lithuania,2008081416,Group A,200816,mens-olympics
0,Ramunas Siskauskas,36.0,5,12,2,6,4,4,2,7,0,3,0,4,1,16,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
1,Rimantas Kaukenas,31.0,6,15,3,5,5,6,0,4,3,0,0,0,4,20,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
2,Sarunas Jasikevicius,28.0,5,9,2,5,0,1,1,5,5,0,0,2,5,12,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
3,Linas Kleiza,26.0,1,7,0,2,2,3,2,11,3,0,0,2,4,4,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
4,Robertas Javtokas,21.0,3,4,0,0,1,3,3,9,2,0,3,3,3,7,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
5,Ksistof Lavrinovic,17.0,4,8,1,3,2,2,0,3,0,0,1,2,4,11,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
6,Simas Jasaitis,15.0,3,4,1,2,2,2,3,4,0,0,0,0,0,9,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
7,Jonas Maciulis,14.0,1,4,1,1,4,6,2,4,1,2,0,1,3,7,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
8,Mindaugas Lukauskis,11.0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
9,Marijonas Petravicius,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
10,Totals,,28,64,10,25,20,27,13,48,14,5,4,16,25,86,lithuania,2008-08-14,russia,2008081416,Group A,200816,mens-olympics
