,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Joe Ingles,34.0,4,9,2,6,3,4,0,5,9,3,1,3,3,13,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
1,Patty Mills,32.0,3,9,0,3,9,9,0,1,6,2,0,3,2,15,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
2,Matthew Dellavedova,28.0,9,13,6,10,0,1,2,5,5,1,0,5,3,24,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
3,Jock Landale,22.0,3,7,1,4,1,2,2,6,3,0,1,1,3,8,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
4,Aron Baynes,19.0,4,7,0,1,2,2,1,4,0,0,0,1,1,10,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
5,Andrew Bogut,19.0,6,7,0,0,0,0,1,9,0,1,1,0,2,12,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
6,Chris Goulding,18.0,6,7,2,3,2,3,0,0,0,0,0,0,5,16,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
7,Nicholas Kay,18.0,3,7,0,0,2,2,1,3,0,0,0,0,1,8,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
8,Mitchell Creek,7.0,1,1,0,0,0,2,1,3,0,0,0,0,1,2,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
9,Cameron Gliddon,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
10,Nathan Sobey,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
11,David Barlow,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
12,Totals,,39,67,11,27,19,25,8,36,23,7,3,13,21,108,australia,2019-09-01,canada,201909018,First Round,20198,fiba-world-cup
0,Kevin Pangos,33.0,6,15,2,6,0,0,0,2,8,2,0,2,2,14,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
1,Melvin Ejim,29.0,3,9,1,7,2,2,0,7,1,2,0,2,3,9,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
2,Khem Birch,26.0,7,11,0,2,4,4,3,5,0,1,2,3,2,18,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
3,Cory Joseph,25.0,6,10,0,0,4,4,1,4,4,2,0,0,4,16,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
4,Philip Scrubb,22.0,4,12,1,3,0,0,0,2,1,0,0,1,2,9,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
5,Kyle Wiltjer,21.0,2,4,1,3,1,2,1,3,1,0,0,0,2,6,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
6,Owen Klassen,14.0,1,3,0,2,2,2,1,3,2,0,0,1,2,4,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
7,Thomas Scrubb,12.0,2,3,2,2,2,2,0,0,1,0,0,0,3,8,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
8,Brady Heslip,9.0,3,4,2,2,0,0,0,0,0,0,0,0,0,8,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
9,Andrew Nembhard,8.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
10,Kaza Kajami-Keane,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
11,Totals,,34,71,9,27,15,16,6,26,20,7,2,11,23,92,canada,2019-09-01,australia,201909018,First Round,20198,fiba-world-cup
