,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Andray Blatche,32.0,4,12,2,6,2,4,0,5,5,2,1,3,5,12,philippines,2019-09-08,iran,2019090865,Classification,201965
1,Gabe Norwood,29.0,2,6,2,4,0,0,2,4,3,3,0,1,3,6,philippines,2019-09-08,iran,2019090865,Classification,201965
2,June Mar Fajardo,21.0,4,9,0,0,2,2,2,4,0,1,1,1,2,10,philippines,2019-09-08,iran,2019090865,Classification,201965
3,Kiefer Ravena,20.0,1,4,1,3,0,0,0,0,2,1,0,1,3,3,philippines,2019-09-08,iran,2019090865,Classification,201965
4,Troy Rosario,19.0,1,4,0,3,0,0,0,3,0,0,1,0,3,2,philippines,2019-09-08,iran,2019090865,Classification,201965
5,Robert Bolick,18.0,6,9,3,5,0,0,0,2,0,0,0,1,0,15,philippines,2019-09-08,iran,2019090865,Classification,201965
6,Cj Perez,15.0,3,5,0,1,3,6,1,4,2,1,0,1,2,9,philippines,2019-09-08,iran,2019090865,Classification,201965
7,RR Pogoy,14.0,3,7,1,2,0,0,1,2,0,0,0,0,1,7,philippines,2019-09-08,iran,2019090865,Classification,201965
8,Japeth Aguilar,14.0,2,6,1,2,0,0,0,0,1,0,0,0,3,5,philippines,2019-09-08,iran,2019090865,Classification,201965
9,Mark Barroca,12.0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,philippines,2019-09-08,iran,2019090865,Classification,201965
10,Paul Lee,5.0,1,1,1,1,0,0,0,0,0,0,0,1,1,3,philippines,2019-09-08,iran,2019090865,Classification,201965
11,Raymond Almazan,2.0,0,0,0,0,1,2,1,1,1,0,0,1,0,1,philippines,2019-09-08,iran,2019090865,Classification,201965
12,Totals,,28,64,11,27,8,14,7,25,14,8,3,11,26,75,philippines,2019-09-08,iran,2019090865,Classification,201965
0,Samad Nik Bahrami,29.0,3,9,1,2,10,11,1,2,4,0,0,1,1,17,iran,2019-09-08,philippines,2019090865,Classification,201965
1,Behnam Yakhchali,29.0,4,7,3,4,3,4,1,5,5,3,0,1,1,14,iran,2019-09-08,philippines,2019090865,Classification,201965
2,Mohammad Jamshidi,26.0,5,12,1,3,5,5,0,5,5,0,1,1,1,16,iran,2019-09-08,philippines,2019090865,Classification,201965
3,Sajjad Mashayekhi,25.0,2,7,1,2,1,1,4,6,2,1,0,1,1,6,iran,2019-09-08,philippines,2019090865,Classification,201965
4,Hamed Haddadi,25.0,8,12,1,2,2,4,2,7,2,1,2,3,4,19,iran,2019-09-08,philippines,2019090865,Classification,201965
5,Michael Rostampour,23.0,1,7,1,5,0,0,2,5,0,1,0,1,2,3,iran,2019-09-08,philippines,2019090865,Classification,201965
6,Mohammad Hassanzadeh,16.0,1,1,0,0,2,4,0,4,2,0,0,0,4,4,iran,2019-09-08,philippines,2019090865,Classification,201965
7,Aaron Geramipoor,15.0,5,7,0,0,2,3,1,3,1,0,0,2,2,12,iran,2019-09-08,philippines,2019090865,Classification,201965
8,Rasoul Mozafarivanani,11.0,2,3,0,0,0,0,1,1,2,1,0,1,1,4,iran,2019-09-08,philippines,2019090865,Classification,201965
9,Totals,,31,65,8,18,25,32,12,38,23,7,3,11,17,95,iran,2019-09-08,philippines,2019090865,Classification,201965
