,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Ondrej Balvin,30.0,3,9,1,2,5,5,1,10,2,1,1,0,3,12,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
1,Jaromir Bohacik,28.0,2,12,2,5,0,0,0,4,2,0,0,1,3,6,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
2,Tomas Satoransky,28.0,4,10,3,5,2,2,1,2,6,0,0,1,1,13,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
3,Vojtech Hruban,25.0,4,11,1,5,0,0,2,5,2,3,0,1,2,9,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
4,Patrik Auda,22.0,6,10,0,2,4,6,0,2,0,2,0,2,4,16,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
5,Martin Peterka,19.0,5,6,4,5,0,0,2,3,3,0,0,1,0,14,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
6,Pavel Pumprla,17.0,2,6,0,1,0,0,0,0,2,0,0,1,1,4,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
7,Jakub Sirina,12.0,1,3,0,1,0,0,0,0,3,0,0,0,3,2,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
8,Martin Kriz,9.0,1,2,0,1,0,0,4,4,1,1,0,0,1,2,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
9,Tomas Vyoral,5.0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
10,Lukas Palyza,5.0,1,4,1,4,0,0,0,2,1,1,0,0,2,3,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
11,Totals,,29,74,12,32,11,13,10,32,23,8,1,9,20,81,czech republic,2019-09-14,serbia,2019091488,Placement,201988,fiba-world-cup
0,Stefan Jovic,35.0,5,11,2,5,0,0,2,7,6,0,0,3,3,12,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
1,Bogdan Bogdanovic,34.0,10,17,7,12,4,4,0,4,3,2,1,2,1,31,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
2,Nikola Jokic,31.0,3,7,0,2,1,2,3,14,7,1,0,2,2,7,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
3,Nikola Milutinov,26.0,6,6,0,0,2,2,2,7,2,0,0,1,1,14,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
4,Marko Simonovic,21.0,2,5,0,2,0,0,0,0,0,0,0,0,2,4,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
5,Vladimir Lucic,16.0,2,6,1,3,0,0,0,1,2,0,0,0,4,5,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
6,Miroslav Raduljica,10.0,3,5,0,0,1,2,0,3,1,2,1,3,1,7,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
7,Marko Guduric,9.0,1,2,0,0,1,2,1,1,0,0,1,0,1,3,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
8,Nemanja Bjelica,8.0,1,2,0,0,1,1,1,2,1,0,0,0,0,3,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
9,Vasilije Micic,6.0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
10,Boban Marjanovic,2.0,0,0,0,0,3,4,1,1,0,0,0,1,2,3,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
11,Stefan Bircevic,2.0,0,2,0,1,1,2,1,3,0,0,0,0,1,1,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
12,Totals,,33,65,10,27,14,19,11,43,22,5,3,13,18,90,serbia,2019-09-14,czech republic,2019091488,Placement,201988,fiba-world-cup
