,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Joe Ingles,34.0,7,11,1,5,2,3,0,5,3,1,0,3,3,17,australia,2019-09-15,france,2019091591,Knockout Stage,201991
1,Patty Mills,33.0,6,12,2,4,1,1,0,1,2,0,2,3,0,15,australia,2019-09-15,france,2019091591,Knockout Stage,201991
2,Matthew Dellavedova,32.0,2,9,0,5,0,0,0,4,5,0,0,1,3,4,australia,2019-09-15,france,2019091591,Knockout Stage,201991
3,Andrew Bogut,25.0,2,7,0,0,1,2,1,6,2,1,1,4,1,5,australia,2019-09-15,france,2019091591,Knockout Stage,201991
4,Nicholas Kay,25.0,4,6,0,0,1,1,3,5,1,0,0,1,3,9,australia,2019-09-15,france,2019091591,Knockout Stage,201991
5,Chris Goulding,17.0,0,3,0,2,0,0,0,3,0,1,0,2,2,0,australia,2019-09-15,france,2019091591,Knockout Stage,201991
6,Jock Landale,13.0,2,2,0,0,0,0,0,3,0,0,0,2,2,4,australia,2019-09-15,france,2019091591,Knockout Stage,201991
7,Aron Baynes,13.0,2,4,1,1,0,0,1,4,0,0,0,2,3,5,australia,2019-09-15,france,2019091591,Knockout Stage,201991
8,Mitchell Creek,6.0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,australia,2019-09-15,france,2019091591,Knockout Stage,201991
9,Totals,,25,54,4,17,5,9,5,31,13,3,4,19,20,59,australia,2019-09-15,france,2019091591,Knockout Stage,201991
0,Evan Fournier,36.0,5,17,2,4,4,5,0,5,0,0,0,3,3,16,france,2019-09-15,australia,2019091591,Knockout Stage,201991
1,Nicolas Batum,32.0,3,7,1,3,2,4,0,3,6,3,1,0,0,9,france,2019-09-15,australia,2019091591,Knockout Stage,201991
2,Andrew Albicy,27.0,3,6,3,4,0,0,0,3,2,1,0,0,1,9,france,2019-09-15,australia,2019091591,Knockout Stage,201991
3,Nando De Colo,24.0,7,15,3,8,2,2,0,2,3,2,0,3,4,19,france,2019-09-15,australia,2019091591,Knockout Stage,201991
4,Vincent Poirier,21.0,4,8,0,0,0,0,3,7,1,0,0,1,3,8,france,2019-09-15,australia,2019091591,Knockout Stage,201991
5,Rudy Gobert,19.0,1,2,0,0,0,2,1,4,1,2,0,3,4,2,france,2019-09-15,australia,2019091591,Knockout Stage,201991
6,Frank Ntilikina,16.0,1,7,0,2,0,0,2,4,2,0,0,1,0,2,france,2019-09-15,australia,2019091591,Knockout Stage,201991
7,Louis Labeyrie,12.0,1,1,0,0,0,0,2,6,0,0,0,0,0,2,france,2019-09-15,australia,2019091591,Knockout Stage,201991
8,Amath M'Baye,11.0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,france,2019-09-15,australia,2019091591,Knockout Stage,201991
9,Axel Toupane,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,france,2019-09-15,australia,2019091591,Knockout Stage,201991
10,Totals,,25,66,9,21,8,13,9,35,15,8,1,12,17,67,france,2019-09-15,australia,2019091591,Knockout Stage,201991
