,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Marco Belinelli,40.0,7,17,3,8,10,12,0,6,3,0,0,1,3,27,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
1,Danilo Gallinari,39.0,5,14,3,7,9,9,1,6,5,1,1,4,3,22,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
2,Awudu Abass,38.0,6,11,0,4,2,2,1,8,1,2,1,3,1,14,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
3,Paul Biligha,23.0,4,6,0,0,2,6,3,6,1,0,1,0,0,10,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
4,Daniel Hackett,23.0,0,5,0,1,3,6,0,4,4,0,0,4,3,3,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
5,Ariel Filloy,22.0,2,5,1,3,1,1,0,3,4,2,0,0,5,6,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
6,Amedeo Tessitori,18.0,6,6,0,0,0,0,0,2,1,0,2,0,3,12,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
7,Jeff Brooks,14.0,0,1,0,0,0,0,0,2,2,1,2,0,2,0,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
8,Amedeo Della Valle,7.0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
9,Totals,,30,67,7,25,27,36,5,37,23,7,7,13,20,94,italy,2019-09-08,puerto-rico,2019090868,Second Round,201968
0,Renaldo Balkman,33.0,5,11,0,2,4,7,3,7,1,3,0,2,4,14,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
1,Devon Collier,26.0,3,7,0,0,1,2,2,7,1,1,0,0,1,7,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
2,David Huertas,26.0,3,10,1,7,4,4,1,2,1,0,0,2,4,11,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
3,Angel Rodriguez,23.0,5,9,1,3,2,3,3,4,5,1,0,4,5,13,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
4,Gary Browne,22.0,6,14,0,1,1,1,2,6,3,0,0,2,1,13,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
5,Isaiah Pineiro,21.0,2,7,0,3,2,2,0,3,2,2,0,0,2,6,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
6,Alex Franklin,20.0,3,5,1,1,0,0,2,5,0,0,0,0,2,7,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
7,Ramon Clemente,18.0,4,7,0,1,1,1,3,9,0,1,0,2,2,9,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
8,Gian Clavell,17.0,2,10,2,6,0,0,0,0,1,1,0,1,0,6,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
9,Jorge Diaz,10.0,1,3,0,0,1,2,0,2,0,0,0,1,2,3,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
10,Javier Mojica,8.0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
11,Chris Brady,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
12,Totals,,34,85,5,24,16,22,16,46,14,9,0,14,27,89,puerto-rico,2019-09-08,italy,2019090868,Second Round,201968
