,Starter,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Goran Dragic,34,5,13,1,5,4,6,1,3,7,1,0,3,3,15,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
1,Bostjan Nachbar,29,7,10,3,5,3,3,0,1,2,0,0,1,4,20,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
2,Uros Slokar,29,4,7,0,2,4,4,4,7,2,1,0,2,3,12,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
3,Primoz Brezec,23,3,5,1,1,0,0,0,5,1,0,0,1,2,7,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
4,Sani Becirovic,19,3,7,1,3,5,6,1,3,1,3,0,3,2,12,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
6,Samo Udrih,18,2,5,1,4,0,0,0,2,0,0,0,0,5,5,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
7,Gasper Vidmar,14,2,4,0,0,0,0,2,4,0,1,0,3,2,4,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
8,Jaka Klobucar,14,0,2,0,2,0,0,0,1,1,0,0,2,3,0,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
9,Miha Zupan,13,1,2,1,1,0,0,1,4,0,1,0,0,3,3,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
10,Goran Jagodnik,8,0,2,0,1,0,0,0,0,0,0,0,1,2,0,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
11,Totals,,27,57,8,24,16,19,9,30,14,7,0,16,29,78,slovenia,2010-09-11,russia,2010091175,Consolation,201075,fiba-world-cup
0,Sergei Monia,37,5,11,3,4,0,0,1,7,4,0,2,3,1,13,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
1,Timofey Mozgov,26,4,5,0,0,11,12,2,3,0,0,1,1,4,19,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
2,Andrey Vorontsevich,26,0,3,0,1,0,0,1,3,1,3,0,1,2,0,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
3,Vitaly Fridzon,24,6,8,3,4,3,3,1,4,1,4,0,2,4,18,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
4,Sergey Bykov,19,1,5,0,1,0,0,1,2,7,1,0,1,4,2,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
6,Anton Ponkrashov,26,2,5,0,1,6,6,0,1,3,0,0,4,4,10,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
7,Alexey Zhukanenko,18,3,6,1,1,5,6,0,4,0,0,0,2,3,12,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
8,Evgeny Voronov,18,2,6,0,1,5,5,0,1,0,1,0,1,1,9,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
9,Dimitriy Khvostov,6,0,2,0,1,0,0,0,0,0,2,0,0,0,0,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
10,Evgeny Kolesnikov,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
11,Totals,,23,52,7,15,30,32,6,26,16,11,3,15,23,83,russia,2010-09-11,slovenia,2010091175,Consolation,201075,fiba-world-cup
