,Starter,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Ersan Ilyasova,27,2,9,0,3,3,4,2,11,0,1,0,0,1,7,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
1,Omer Onan,26,2,7,0,2,3,4,0,0,1,0,0,0,4,7,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
2,Kerem Tunceri,24,1,4,1,3,4,4,0,2,5,1,0,1,0,7,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
3,Hidayet Turkoglu,23,5,8,4,4,2,2,0,7,1,0,1,2,1,16,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
4,Omer Asik,20,2,6,0,0,1,2,1,4,0,0,0,1,2,5,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
6,Kerem Gonlum,28,2,6,0,0,0,0,6,6,1,1,1,1,2,4,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
7,Semih Erden,18,4,5,0,0,1,5,1,2,0,0,0,3,3,9,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
8,Ender Arslan,15,2,6,2,5,0,2,0,0,1,0,0,1,2,6,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
9,Sinan Guler,12,0,2,0,1,0,0,0,0,0,1,0,0,2,0,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
10,Oguz Savas,5,0,2,0,0,3,4,0,0,0,0,0,0,1,3,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
11,Cenk Akyol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
12,Baris Ermis,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
13,Totals,,20,55,7,18,17,27,10,32,9,4,2,10,18,64,turkey,2010-09-12,united-states,2010091279,Semifinals,201079,fiba-world-cup
0,Kevin Durant,39,10,17,7,13,1,2,0,5,0,0,2,3,1,28,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
1,Lamar Odom,26,7,9,1,1,0,0,5,11,0,1,0,1,3,15,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
2,Derrick Rose,26,4,11,0,3,0,1,0,1,6,0,0,2,2,8,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
3,Andre Iguodala,26,2,4,0,1,0,2,3,5,3,0,0,2,3,4,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
4,Chauncey Billups,25,0,5,0,5,4,4,0,3,2,2,0,0,4,4,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
6,Russell Westbrook,24,3,8,2,3,5,5,3,6,3,1,0,2,3,13,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
7,Eric Gordon,13,0,5,0,4,0,0,0,1,2,1,1,0,2,0,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
8,Rudy Gay,10,3,5,0,1,0,0,1,4,0,0,0,1,2,6,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
9,Stephen Curry,7,1,2,1,1,0,0,0,0,0,0,0,0,1,3,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
10,Tyson Chandler,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
11,Danny Granger,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
12,Kevin Love,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
13,Totals,,30,68,11,33,10,14,13,37,16,5,3,11,22,81,united-states,2010-09-12,turkey,2010091279,Semifinals,201079,fiba-world-cup
