,Starter,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Matt Freije,33,4,12,3,8,0,0,2,8,1,2,0,1,1,11,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
1,Jackson Vroman,32,7,13,0,0,5,8,3,5,1,3,0,3,3,19,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
2,Fadi El Khatib,32,5,13,1,3,1,3,0,1,0,1,0,2,2,12,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
3,Rony Fahed,23,1,4,1,2,1,2,0,2,3,0,0,4,1,4,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
4,Elias Rustom,19,1,3,0,0,2,3,0,4,4,0,0,2,2,4,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
6,Ali Mahmoud,17,1,1,0,0,0,0,1,1,1,0,0,1,0,2,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
7,Jean Abd El Nour,16,0,4,0,3,2,2,2,2,1,0,0,0,1,2,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
8,Ali Kanaan,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
9,Ghaled Reda,11,2,4,0,2,1,2,0,1,0,1,0,2,2,5,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
10,Elie Stephan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
11,Rodrigue Akl,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
12,Totals,,21,55,5,18,12,20,8,25,11,7,0,16,12,59,lebanon,2010-08-29,france,2010082915,Group Play,201015,fiba-world-cup
0,Nando De Colo,23,4,9,2,6,4,4,0,0,2,0,0,2,2,14,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
1,Nicolas Batum,22,3,7,0,3,1,1,1,3,5,1,0,3,1,7,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
2,Boris Diaw,22,1,4,0,3,0,0,0,5,8,0,0,1,0,2,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
3,Florent Pietrus,20,0,2,0,0,0,0,1,7,0,0,0,0,2,0,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
4,Ali Traore,6,2,4,0,0,2,2,0,1,0,0,0,1,5,6,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
5,Reserves,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
6,Alain Koffi,25,6,8,0,0,5,6,2,5,0,0,0,0,3,17,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
7,Ian Mahinmi,25,7,10,0,0,0,0,2,9,0,1,1,1,2,14,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
8,Mickael Gelabale,23,7,9,4,4,0,0,3,5,2,2,2,1,2,18,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
9,Yannick Bokolo,15,1,2,1,2,0,0,0,0,3,2,1,2,0,3,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
10,Andrew Albicy,11,0,0,0,0,0,0,0,1,3,2,0,2,1,0,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
11,Fabien Causeur,5,0,2,0,2,0,0,0,1,0,0,0,0,1,0,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
12,Edwin Jackson,3,2,2,1,1,0,0,0,0,1,0,0,0,0,5,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
13,Totals,,33,59,8,21,12,13,9,37,24,8,4,13,19,86,france,2010-08-29,lebanon,2010082915,Group Play,201015,fiba-world-cup
