id,country,team_AST,team_FG,x1,player,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,date,opposition,tournament_stage,game_number,competition,year,team_pace,lg_pace,PER
200009170,angola,5,18,0,David Dias,36,1,8,0,2,4,6,3,7,0,3,0,3,4,6,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,2.2306390140730743
200009170,angola,5,18,1,Angelo Victoriano,31,4,14,0,4,0,0,2,3,1,0,0,2,4,8,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-0.8377596243523746
200009170,angola,5,18,2,Edmar Victoriano,30,4,12,0,2,1,5,3,7,1,3,0,3,2,9,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,4.7065468396563235
200009170,angola,5,18,3,Miguel Lutonda,29,2,7,0,3,0,0,0,5,2,0,0,4,3,4,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-2.3513755586988476
200009170,angola,5,18,4,Victor de Carvalho,27,1,3,0,2,0,0,1,3,0,1,1,1,2,2,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,2.074626147373184
200009170,angola,5,18,5,Carlos Almeida,15,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-1.8835303566942565
200009170,angola,5,18,6,Victor Muzadi,14,5,9,0,1,3,6,2,3,0,0,0,0,2,13,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,9.886705048237866
200009170,angola,5,18,7,Garcia Domingos,10,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-1.4491993764780735
200009170,angola,5,18,8,Herlander Coimbra,5,1,3,1,3,0,0,0,0,0,0,0,1,0,3,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-0.5440684941196782
200009170,angola,5,18,9,Anibal Moreira,5,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2000-09-17,spain,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,1.572188539948717
200009170,spain,11,24,0,Alfonso Reyes,32,4,10,0,0,4,6,2,15,3,0,0,1,3,12,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,11.770697539591026
200009170,spain,11,24,1,Roberto Duenas,29,6,14,0,0,1,4,6,7,1,0,0,1,2,13,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,8.6717080282520609
200009170,spain,11,24,2,Ignacio Rodriguez,28,2,6,2,5,0,0,0,3,3,1,1,0,4,6,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,4.540197290911423
200009170,spain,11,24,3,Rodrigo De La Fuente,26,1,5,1,2,2,2,3,9,0,0,0,5,1,5,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-0.8873292800762036
200009170,spain,11,24,4,Alberto Herreros,20,2,6,2,5,0,0,1,1,0,0,0,3,1,6,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-2.2389631082899264
200009170,spain,11,24,5,Carlos Jimenez,14,3,6,0,1,0,0,1,3,0,0,0,1,1,6,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,3.218198403044504
200009170,spain,11,24,6,Alberto Angulo,12,0,2,0,1,0,0,0,1,1,0,0,2,0,0,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-2.8235208504131286
200009170,spain,11,24,7,Raul Lopez,12,0,2,0,2,0,0,0,0,2,0,0,1,0,0,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-1.299911734653699
200009170,spain,11,24,8,Ignacio De Miguel,9,1,1,0,0,1,2,1,1,0,1,0,1,4,3,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,2.151488432411056
200009170,spain,11,24,9,Juan Carlos Navarro,8,3,3,0,0,1,2,1,1,1,2,1,1,0,7,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,9.619360976060168
200009170,spain,11,24,10,Jorge Garbajosa,6,0,3,0,1,2,2,0,2,0,0,0,0,2,2,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,-0.32673388868423475
200009170,spain,11,24,11,Johnny Rogers,4,2,2,0,0,0,0,0,1,0,0,0,1,0,4,2000-09-17,angola,Group B,20000,mens-olympics,2000,68.84319733737775,74.20632893707995,2.918086047666483
200009171,australia,15,33,0,Andrew Gaze,38,7,11,3,7,7,7,1,4,1,0,0,1,1,24,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,16.839100444910805
200009171,australia,15,33,1,Sam MacKinnon,31,6,7,1,1,1,4,0,0,1,0,0,2,4,14,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,7.05429016190554
200009171,australia,15,33,2,Mark Bradtke,29,2,4,0,1,0,0,1,5,1,1,1,1,5,4,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,4.091165585650135
200009171,australia,15,33,3,Shane Heal,27,5,11,2,6,2,2,0,1,1,0,0,2,1,14,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,4.754204104863425
200009171,australia,15,33,4,Luc Longley,26,3,10,0,0,2,2,3,5,7,0,0,2,5,8,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,6.0111996627842545
200009171,australia,15,33,5,Ricky Grace,15,5,7,3,3,0,0,0,0,2,0,0,1,0,13,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,7.714739169957763
200009171,australia,15,33,6,Chris Anstey,14,4,7,0,0,3,4,1,3,1,1,0,0,2,11,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,9.705704684546863
200009171,australia,15,33,7,Andrew Vlahov,11,0,0,0,0,0,0,1,2,1,0,1,1,2,0,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,0.9148161660599925
200009171,australia,15,33,8,Paul Rogers,9,1,1,0,0,0,0,0,0,0,0,1,3,5,2,2000-09-17,canada,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,-1.948374088406032
200009171,canada,18,35,0,Steve Nash,36,6,12,1,2,2,2,1,6,15,0,0,5,2,15,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,14.179392636265545
200009171,canada,18,35,1,Rowan Barrett,33,8,16,2,4,3,3,2,5,1,0,0,2,1,21,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,11.198004007091896
200009171,canada,18,35,2,Michael Meeks,26,8,12,4,6,7,8,0,1,0,0,0,1,2,27,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,15.625873919322725
200009171,canada,18,35,3,Todd MacCulloch,26,4,6,0,0,3,4,3,7,0,1,0,0,2,11,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,11.724416377164117
200009171,canada,18,35,4,Sherman Hamilton,24,3,5,0,0,1,3,0,0,0,0,2,1,0,7,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,4.217439199512288
200009171,canada,18,35,5,Peter Guarasci,20,1,1,0,0,6,6,0,2,1,0,0,1,5,8,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,6.188984464096957
200009171,canada,18,35,6,Andrew Mavis,20,3,7,0,3,1,1,1,2,1,0,0,0,0,7,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,4.766289561382358
200009171,canada,18,35,7,Greg Newton,7,1,2,0,0,0,0,1,1,0,0,0,0,4,2,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,0.6852920457910242
200009171,canada,18,35,8,David Daniels,4,1,1,1,1,0,0,0,0,0,0,1,1,1,3,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,1.4046579917611777
200009171,canada,18,35,9,Shawn Swords,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,-1.8244830775711116
200009171,canada,18,35,10,Eric Hinrichsen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-09-17,australia,Group B,20001,mens-olympics,2000,73.4907948663859,74.20632893707995,0
200009172,china,14,22,0,Guo Shiqiang,33,1,3,0,1,6,6,1,5,6,1,0,4,1,8,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,7.055133577233463
200009172,china,14,22,1,Sun Jun,25,4,9,3,5,0,0,2,3,4,0,0,1,1,11,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,5.289339042902798
200009172,china,14,22,2,Li Nan,20,1,8,1,6,2,3,1,1,1,0,0,0,1,5,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,-0.8734283355462235
200009172,china,14,22,3,Wang Zhizhi,18,4,7,1,2,4,5,0,2,1,1,0,2,4,13,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,5.870452208897375
200009172,china,14,22,4,Bateer Mengke,18,1,4,0,0,0,0,1,4,0,0,1,1,4,2,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,-0.25444169148219414
200009172,china,14,22,5,Liu Yudong,16,5,11,1,3,1,1,0,1,0,1,0,0,1,12,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,4.974889176265292
200009172,china,14,22,6,Hu Weidong,16,2,9,0,6,2,4,0,0,0,0,0,1,2,6,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,-2.2141869219613652
200009172,china,14,22,7,Yao Ming,16,1,2,0,0,3,4,0,3,2,0,0,1,5,5,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,2.706217526781251
200009172,china,14,22,8,Zheng Wu,16,1,4,1,2,0,0,0,3,0,1,0,1,2,3,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,-0.14742735164297252
200009172,china,14,22,9,Zhang Jinsong,15,1,3,1,2,2,2,1,2,0,0,0,3,3,5,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,-0.7637949454580069
200009172,china,14,22,10,Li Xiaoyong,7,1,2,0,0,0,0,0,0,0,0,2,1,0,2,2000-09-17,united states,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,1.1598508181644056
200009172,united states,29,44,0,Vince Carter,23,6,11,0,2,4,4,3,4,4,0,0,0,2,16,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,12.430156515954152
200009172,united states,29,44,1,Ray Allen,22,8,10,3,5,2,2,1,6,1,1,0,1,3,21,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,13.534844945720343
200009172,united states,29,44,2,Tim Hardaway,20,4,9,3,6,1,1,0,3,3,0,0,1,0,12,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,4.9007792004491
200009172,united states,29,44,3,Gary Payton,20,3,7,0,0,1,2,1,4,7,1,1,0,3,7,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,8.491610414585342
200009172,united states,29,44,4,Antonio McDyess,18,3,7,0,0,1,2,4,7,2,0,0,3,3,7,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,3.2086116029275074
200009172,united states,29,44,5,Kevin Garnett,18,3,7,0,0,1,3,3,8,2,2,1,3,1,7,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,5.673642177669712
200009172,united states,29,44,6,Jason Kidd,18,2,6,0,0,0,0,2,5,3,2,0,1,2,4,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,4.522910258044812
200009172,united states,29,44,7,Steve Smith,17,4,5,1,1,3,3,0,3,4,0,0,1,1,12,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,9.365390057057335
200009172,united states,29,44,8,Alonzo Mourning,16,2,3,0,0,6,8,0,5,1,0,0,0,3,10,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,7.400044273806552
200009172,united states,29,44,9,Shareef Abdur-Rahim,15,6,8,0,1,0,0,1,4,0,0,1,0,2,12,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,8.80188033409886
200009172,united states,29,44,10,Vin Baker,13,3,4,0,0,5,9,1,1,2,0,0,1,3,11,2000-09-17,china,Group A,20002,mens-olympics,2000,84.59011312217194,74.20632893707995,6.3632557348634196
200009173,france,20,25,0,Antoine Rigaudeau,29,1,6,1,3,3,4,0,4,5,3,0,2,1,6,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,5.9193346308603845
200009173,france,20,25,1,Yann Bonato,26,6,10,2,3,2,5,1,3,1,0,0,3,3,16,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,5.432845462724135
200009173,france,20,25,2,Frederic Weis,24,2,3,0,0,3,4,1,3,0,0,0,0,2,7,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,5.911369175077841
200009173,france,20,25,3,Stephane Risacher,21,3,5,1,1,2,4,0,2,3,0,0,1,1,9,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,5.947222351928407
200009173,france,20,25,4,Jim Bilba,20,1,2,0,1,2,2,0,4,0,2,0,0,0,4,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,6.4039711455684225
200009173,france,20,25,5,Cyril Julian,18,5,6,0,0,2,2,0,1,0,1,0,0,3,12,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,10.149934766863279
200009173,france,20,25,6,Moustapha Sonko,17,2,5,0,1,1,2,0,2,5,1,1,2,1,5,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,5.153985393153377
200009173,france,20,25,7,Laurent Foirest,15,3,6,1,3,3,3,0,3,3,2,0,2,3,10,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,7.879230195900473
200009173,france,20,25,8,Crawford Palmer,14,1,3,0,0,1,1,1,2,2,0,2,0,5,3,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,3.8671977749906614
200009173,france,20,25,9,Laurent Sciarra,8,0,1,0,1,0,0,0,1,1,1,0,0,3,0,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,0.5557681974601667
200009173,france,20,25,10,Thierry Gadou,4,1,1,1,1,0,0,0,1,0,0,0,2,1,3,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,-0.30129400793182376
200009173,france,20,25,11,Makan Dioumassi,4,0,0,0,0,1,2,0,1,0,1,0,0,0,1,2000-09-17,new zealand,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,2.015875247731561
200009173,new zealand,10,15,0,Ralph Lattimore,30,3,5,0,2,2,2,1,5,2,0,0,2,2,8,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,6.374095878501383
200009173,new zealand,10,15,1,Pero Cameron,25,3,11,1,5,1,2,3,4,4,2,0,2,2,8,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,4.5020561551129745
200009173,new zealand,10,15,2,Mark Dickel,23,0,2,0,2,2,2,1,4,3,0,0,4,2,2,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,-0.8425867716363884
200009173,new zealand,10,15,3,Tony Rampton,20,0,6,0,0,2,4,1,3,0,0,0,1,3,2,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,-4.351224447168969
200009173,new zealand,10,15,4,Sean Marks,19,2,8,0,0,8,9,2,7,0,0,0,1,5,12,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,6.764486006187077
200009173,new zealand,10,15,5,Brad Riley,17,2,3,0,0,0,2,0,2,1,1,0,0,2,4,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,3.8541032737753373
200009173,new zealand,10,15,6,Phill Jones,17,1,6,1,2,0,0,0,2,0,0,0,1,4,3,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,-3.9058577877685345
200009173,new zealand,10,15,7,Paul Henare,17,1,2,0,1,0,0,0,1,0,1,0,1,0,2,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,1.2759290815356819
200009173,new zealand,10,15,8,Kirk Penney,13,0,3,0,2,2,2,1,1,0,1,1,1,0,2,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,1.1389818759976773
200009173,new zealand,10,15,9,Rob Hickey,10,2,6,0,0,0,0,1,2,0,0,0,1,2,4,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,-0.31924615176281484
200009173,new zealand,10,15,10,Peter Pokai,6,1,2,0,0,1,2,2,2,0,0,0,1,1,3,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,1.7154982871788358
200009173,new zealand,10,15,11,Nenad Vucinic,6,0,2,0,1,0,0,2,2,0,0,0,0,0,0,2000-09-17,france,Group A,20003,mens-olympics,2000,67.16799196176504,74.20632893707995,0
200009174,italy,8,15,0,Gregor Fucka,32,4,7,0,1,5,6,0,7,1,1,0,0,1,13,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,15.693099556520572
200009174,italy,8,15,1,Alessandro Abbio,29,1,4,1,3,4,4,0,2,3,0,1,0,3,7,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,7.332209023014385
200009174,italy,8,15,2,Andrea Meneghin,24,1,7,1,4,0,0,1,3,1,1,0,5,4,3,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-7.639948306185507
200009174,italy,8,15,3,Carlton Myers,23,4,9,1,2,0,0,1,2,2,0,0,1,4,9,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,4.315288937459973
200009174,italy,8,15,4,Roberto Chiacig,21,1,2,0,0,3,4,1,5,0,0,0,1,0,5,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,5.371693178595152
200009174,italy,8,15,5,Gianluca Basile,19,1,6,0,3,1,2,0,0,0,1,1,1,1,3,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-1.3292371520123878
200009174,italy,8,15,6,Giacomo Galanda,16,1,5,1,3,0,0,1,3,1,0,0,0,3,3,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,0.009525769018703492
200009174,italy,8,15,7,Agostino Li Vecchi,13,1,2,0,1,2,2,0,1,0,0,1,2,4,4,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,0.8960765866158672
200009174,italy,8,15,8,Michele Mian,13,1,3,1,2,0,0,1,1,0,0,0,2,0,3,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-1.3868162934070014
200009174,italy,8,15,9,Marcelo Damiao,11,0,1,0,1,0,0,2,4,0,0,0,0,4,0,2000-09-17,lithuania,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,0.42351144177593003
200009174,lithuania,5,13,0,Gintaras Einikis,36,2,11,0,0,2,2,4,13,1,1,0,1,1,6,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,6.146726564139366
200009174,lithuania,5,13,1,Saulius Stombergas,35,4,8,1,3,5,7,2,5,0,2,0,2,1,14,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,13.070283110752817
200009174,lithuania,5,13,2,Ramunas Siskauskas,29,1,6,0,3,4,4,4,4,1,1,0,1,2,6,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,6.33322003121425
200009174,lithuania,5,13,3,Sarunas Jasikevicius,28,3,12,1,8,1,2,1,3,2,0,0,4,3,8,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-3.9714821189873226
200009174,lithuania,5,13,4,Darius Songaila,24,1,5,0,0,5,6,1,3,0,1,0,0,4,7,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,5.722507549948064
200009174,lithuania,5,13,5,Tomas Masiulis,15,1,4,0,0,2,2,1,7,0,1,0,1,3,4,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,4.088652264488189
200009174,lithuania,5,13,6,Darius Maskoliunas,14,0,0,0,0,1,4,0,0,0,0,0,0,1,1,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-0.613436944009352
200009174,lithuania,5,13,7,Mindaugas Timinskas,10,1,4,0,0,0,0,0,0,1,1,1,0,2,2,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,1.9051339359428003
200009174,lithuania,5,13,8,Andrius Giedraitis,9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000-09-17,italy,Group A,20004,mens-olympics,2000,57.72785479370565,74.20632893707995,-0.3261818402525474
200009175,russia,7,21,0,Evgeny Pashutin,37,4,6,0,1,2,4,1,5,2,3,0,1,3,10,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,13.029428799900892
200009175,russia,7,21,1,Zakhar Pashutin,30,2,7,0,1,2,4,1,3,0,0,0,2,4,6,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-0.8855092694478327
200009175,russia,7,21,2,Andrei Kirilenko,29,3,4,0,0,4,4,1,5,2,2,0,0,4,10,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,14.571741709195035
200009175,russia,7,21,3,Sergei Chikalkin,24,2,6,0,2,2,2,0,1,2,0,3,1,2,6,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,5.497275745416115
200009175,russia,7,21,4,Ruslan Avleev,23,3,6,0,1,2,2,0,2,0,0,0,0,4,8,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,5.282394328095882
200009175,russia,7,21,5,Sergey Panov,21,4,8,1,3,4,6,4,5,1,0,0,4,5,13,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,6.578156886010596
200009175,russia,7,21,6,Andrei Fetisov,17,1,3,1,1,0,0,0,3,0,1,0,4,0,3,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-2.1353822584201976
200009175,russia,7,21,7,Nikita Morgunov,16,2,9,0,2,0,0,1,3,0,0,0,0,4,4,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-1.476199712776279
200009175,russia,7,21,8,Sergey Bazarevitch,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2000-09-17,serbia and montenegro,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-0.5105376280803009
200009175,serbia and montenegro,10,21,0,Predrag Danilovic,33,5,10,0,3,4,7,2,5,1,0,0,0,2,14,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,11.304730021050501
200009175,serbia and montenegro,10,21,1,Zeljko Rebraca,31,6,12,0,0,6,6,0,5,0,0,0,3,2,18,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,10.473484393309743
200009175,serbia and montenegro,10,21,2,Dejan Bodiroga,29,1,4,0,0,4,7,2,5,1,0,0,4,2,6,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,0.4168161709970695
200009175,serbia and montenegro,10,21,3,Dejan Tomasevic,25,5,9,0,0,3,4,2,5,2,0,0,1,4,13,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,10.977246803927748
200009175,serbia and montenegro,10,21,4,Dragan Lukovski,22,1,2,0,0,2,3,0,1,3,0,0,2,2,4,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,2.420893254602608
200009175,serbia and montenegro,10,21,5,Vlado Scepanovic,19,0,1,0,0,2,2,0,1,0,1,0,2,3,2,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-0.47135996524125184
200009175,serbia and montenegro,10,21,6,Predrag Drobnjak,18,3,7,0,1,2,2,5,6,0,1,2,1,2,8,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,10.28140697810725
200009175,serbia and montenegro,10,21,7,Sasa Obradovic,18,0,3,0,1,1,2,0,0,3,0,0,1,1,1,2000-09-17,russia,Group B,20005,mens-olympics,2000,65.11781784188034,74.20632893707995,-1.146055745927234
200009196,angola,12,22,0,David Dias,30,3,10,0,1,1,2,1,2,2,1,0,2,3,7,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,0.8882969616212251
200009196,angola,12,22,1,Angelo Victoriano,28,2,13,0,7,0,0,4,7,1,0,0,2,3,4,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,-3.1528182523514645
200009196,angola,12,22,2,Victor de Carvalho,26,4,6,2,3,0,1,0,1,1,0,0,0,1,10,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,5.583948428902818
200009196,angola,12,22,3,Miguel Lutonda,26,4,9,0,4,0,0,1,2,3,2,0,3,2,8,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,4.438907471706204
200009196,angola,12,22,4,Carlos Almeida,22,0,5,0,4,2,2,0,2,1,0,0,1,4,2,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,-2.7001683021807668
200009196,angola,12,22,5,Victor Muzadi,19,3,7,0,1,2,2,2,5,2,1,0,1,4,8,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,6.535331149451669
200009196,angola,12,22,6,Garcia Domingos,17,2,5,0,3,0,0,0,1,1,0,0,3,3,4,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,-1.8147970621983398
200009196,angola,12,22,7,Anibal Moreira,14,2,6,2,3,0,0,0,0,1,0,0,0,0,6,2000-09-19,canada,Group B,20006,mens-olympics,2000,74.53939409499358,74.20632893707995,1.167209919253788
