,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Kevin Durant,30.0,6,6,1,1,4,5,0,6,4,2,0,3,1,17,united states,2016-08-14,france,2016081425,Group A,201625
1,Carmelo Anthony,27.0,4,11,2,7,0,0,1,4,5,1,0,0,3,10,united states,2016-08-14,france,2016081425,Group A,201625
2,Kyrie Irving,27.0,3,6,0,2,4,4,0,4,12,1,0,0,1,10,united states,2016-08-14,france,2016081425,Group A,201625
3,Klay Thompson,26.0,9,16,7,13,5,7,0,0,1,1,0,1,3,30,united states,2016-08-14,france,2016081425,Group A,201625
4,DeMarcus Cousins,20.0,4,5,0,0,1,2,3,5,1,0,1,4,4,9,united states,2016-08-14,france,2016081425,Group A,201625
5,DeAndre Jordan,18.0,3,5,0,0,1,2,1,3,1,1,0,1,3,7,united states,2016-08-14,france,2016081425,Group A,201625
6,Paul George,14.0,3,6,0,1,0,0,1,1,2,1,0,1,0,6,united states,2016-08-14,france,2016081425,Group A,201625
7,Kyle Lowry,13.0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,united states,2016-08-14,france,2016081425,Group A,201625
8,DeMar DeRozan,12.0,2,5,0,2,5,7,0,1,1,1,0,2,1,9,united states,2016-08-14,france,2016081425,Group A,201625
9,Jimmy Butler,6.0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,united states,2016-08-14,france,2016081425,Group A,201625
10,Draymond Green,6.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,united states,2016-08-14,france,2016081425,Group A,201625
11,Totals,,35,63,10,27,20,27,7,26,32,8,1,12,17,100,united states,2016-08-14,france,2016081425,Group A,201625
0,Nicolas Batum,28.0,4,6,1,3,5,5,1,3,3,0,0,2,0,14,france,2016-08-14,united states,2016081425,Group A,201625
1,Thomas Heurtel,27.0,8,14,1,4,1,1,2,8,9,1,0,1,3,18,france,2016-08-14,united states,2016081425,Group A,201625
2,Boris Diaw,26.0,2,5,0,1,1,1,0,1,7,2,0,2,3,5,france,2016-08-14,united states,2016081425,Group A,201625
3,Joffrey Lauvergne,22.0,6,10,0,1,0,3,2,5,0,0,0,2,3,12,france,2016-08-14,united states,2016081425,Group A,201625
4,Nando De Colo,19.0,8,13,1,4,1,1,1,4,5,1,0,3,2,18,france,2016-08-14,united states,2016081425,Group A,201625
5,Rudy Gobert,18.0,3,5,0,0,0,0,1,5,0,0,0,0,2,6,france,2016-08-14,united states,2016081425,Group A,201625
6,Antoine Diot,17.0,3,8,2,6,0,0,1,1,3,1,0,0,4,8,france,2016-08-14,united states,2016081425,Group A,201625
7,Mickael Gelabale,16.0,4,8,0,0,0,0,0,1,1,1,1,1,3,8,france,2016-08-14,united states,2016081425,Group A,201625
8,Charles Kahudi,13.0,1,2,0,0,0,0,0,2,0,0,1,1,2,2,france,2016-08-14,united states,2016081425,Group A,201625
9,Kim Tillie,9.0,2,2,0,0,2,2,1,1,0,0,0,0,0,6,france,2016-08-14,united states,2016081425,Group A,201625
10,Florent Pietrus,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,france,2016-08-14,united states,2016081425,Group A,201625
11,Totals,,41,73,5,19,10,13,9,31,28,6,2,12,22,97,france,2016-08-14,united states,2016081425,Group A,201625
