,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Sergio Llull,31.0,2,5,1,2,0,0,0,1,2,0,0,3,3,5,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
1,Pau Gasol,29.0,9,19,2,5,3,3,4,8,2,1,1,3,2,23,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
2,Rudy Fernandez,28.0,3,7,1,5,2,2,2,7,2,3,0,1,2,9,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
3,Sergio Rodriguez,25.0,5,11,1,6,0,0,0,1,5,1,0,2,2,11,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
4,Nikola Mirotic,20.0,2,7,1,4,2,3,1,5,0,0,0,0,4,7,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
5,Felipe Reyes,16.0,0,4,0,1,3,4,2,2,0,1,0,0,3,3,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
6,Juan Carlos Navarro,15.0,3,9,1,2,2,2,0,3,0,0,0,1,0,9,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
7,Ricky Rubio,14.0,0,4,0,0,0,2,1,1,1,1,0,0,3,0,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
8,Victor Claver,13.0,2,2,1,1,0,0,0,0,2,1,0,0,0,5,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
9,Willy Hernangomez,11.0,2,4,0,0,0,0,2,6,0,0,0,0,0,4,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
10,Totals,,28,72,8,26,12,16,12,34,14,8,1,10,19,76,spain,2016-08-19,united-states,2016081935,Semi-Finals,201635,mens-olympics
0,Klay Thompson,35.0,8,16,4,8,2,2,0,4,3,1,1,2,2,22,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
1,Kevin Durant,31.0,6,13,2,5,0,1,2,8,1,0,0,3,3,14,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
2,DeAndre Jordan,27.0,4,6,0,0,1,4,3,16,2,1,4,2,2,9,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
3,Carmelo Anthony,25.0,2,11,1,5,2,5,3,5,2,0,1,2,2,7,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
4,Kyrie Irving,25.0,5,9,1,3,2,2,3,5,2,0,0,2,1,13,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
5,Paul George,16.0,3,8,0,3,0,0,3,6,1,2,0,2,3,6,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
6,Kyle Lowry,15.0,4,6,1,1,0,0,2,3,3,0,0,0,2,9,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
7,Jimmy Butler,14.0,0,5,0,0,0,0,2,2,1,2,0,0,0,0,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
8,DeMarcus Cousins,11.0,1,4,0,0,0,0,2,3,0,0,0,0,5,2,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
9,Draymond Green,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
10,Totals,,33,79,9,26,7,14,20,52,15,6,6,13,20,82,united-states,2016-08-19,spain,2016081935,Semi-Finals,201635,mens-olympics
