,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Ebi Ere,29.0,6,9,0,1,2,3,0,3,1,0,0,4,1,14,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
1,Michael Gbinije,29.0,2,7,0,4,2,2,0,4,3,1,0,1,4,6,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
2,Ike Diogu,28.0,4,10,2,7,5,6,1,13,1,1,2,5,3,15,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
3,Champ Oguchi,22.0,1,7,1,5,2,2,0,1,2,2,0,2,1,5,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
4,Michael Umeh,22.0,2,10,1,4,0,0,0,3,3,0,0,0,1,5,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
5,Andy Ogide,21.0,5,5,0,0,1,2,2,4,0,0,0,2,2,11,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
6,Ekene Ibekwe,15.0,2,4,0,1,0,0,1,3,2,1,2,1,5,4,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
7,Ben Uzoh,14.0,1,3,0,1,2,2,0,0,0,0,0,3,1,4,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
8,Alade Aminu,13.0,1,5,0,0,0,0,0,0,0,0,0,1,2,2,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
9,Josh Akognon,5.0,0,2,0,2,0,0,0,1,0,0,0,1,2,0,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
10,Shane Lawal,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
11,Totals,,24,62,4,25,14,17,4,33,12,5,5,21,22,66,nigeria,2016-08-07,argentina,201608073,Group B,20163,mens-olympics
0,Patricio Garino,26.0,5,6,1,1,4,5,3,6,0,0,0,1,1,15,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
1,Luis Scola,25.0,7,12,1,2,3,4,1,9,3,1,0,2,4,18,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
2,Andres Nocioni,25.0,4,8,2,5,0,0,0,6,1,3,1,4,2,10,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
3,Manu Ginobili,25.0,4,10,2,5,2,4,2,5,5,2,0,1,2,12,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
4,Facu Campazzo,23.0,6,10,5,8,2,2,2,3,5,5,0,4,1,19,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
5,Carlos Delfino,21.0,1,7,1,5,0,0,0,1,0,0,0,1,2,3,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
6,Marcos Delia,19.0,2,6,0,0,1,2,3,4,2,0,1,0,1,5,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
7,Nicolas Laprovittola,17.0,2,8,2,5,1,2,0,2,2,0,0,1,2,7,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
8,Leo Mainoldi,9.0,1,2,1,2,0,0,0,0,0,0,1,0,3,3,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
9,Nicolas Brussino,5.0,1,2,0,1,0,0,0,2,0,0,1,0,0,2,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
10,Gabriel Deck,4.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
11,Roberto Acuna,3.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
12,Totals,,33,72,15,34,13,19,12,40,18,11,4,15,20,94,argentina,2016-08-07,nigeria,201608073,Group B,20163,mens-olympics
