,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Patty Mills,34.0,11,22,5,11,3,4,0,2,0,0,0,2,2,30,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
1,Matthew Dellavedova,32.0,5,8,0,1,1,1,1,6,11,0,0,4,4,11,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
2,Andrew Bogut,26.0,7,9,0,0,1,2,0,1,3,1,3,2,2,15,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
3,Joe Ingles,24.0,3,6,1,3,0,0,0,3,1,0,0,0,5,7,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
4,Ryan Broekhoff,19.0,0,2,0,2,2,2,0,4,4,0,0,1,0,2,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
5,David Andersen,18.0,5,6,1,1,2,3,0,5,1,0,0,4,4,13,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
6,Aron Baynes,17.0,0,5,0,0,4,4,2,3,1,0,0,1,4,4,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
7,Cameron Bairstow,14.0,2,4,0,1,2,2,0,5,0,1,1,0,3,6,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
8,Chris Goulding,8.0,0,2,0,1,0,0,0,2,2,1,0,0,1,0,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
9,Damian Martin,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
10,Brock Motum,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
11,Kevin Lisch,2.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
12,Totals,,33,66,7,21,15,18,4,33,23,4,4,15,25,88,australia,2016-08-10,united-states,2016081014,Group A,201614,mens-olympics
0,Carmelo Anthony,35.0,11,21,9,15,0,1,2,8,1,2,0,0,3,31,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
1,Kevin Durant,34.0,4,16,2,4,4,4,1,5,1,0,2,2,1,14,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
2,Klay Thompson,23.0,2,9,2,6,0,0,1,4,2,0,0,1,3,6,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
3,Kyrie Irving,22.0,7,15,2,5,3,4,1,2,5,1,0,2,3,19,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
4,DeAndre Jordan,21.0,1,1,0,0,1,3,1,4,0,0,1,1,4,3,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
5,Paul George,17.0,2,6,1,3,0,0,2,3,2,0,1,1,2,5,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
6,Kyle Lowry,16.0,2,6,0,0,3,3,2,2,4,1,0,0,2,7,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
7,Draymond Green,13.0,2,5,1,4,2,3,1,2,1,2,0,0,1,7,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
8,DeMarcus Cousins,10.0,3,5,0,0,0,0,4,8,1,0,0,0,4,6,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
9,Jimmy Butler,6.0,0,3,0,2,0,0,1,1,0,0,0,0,1,0,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
10,DeMar DeRozan,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
11,Totals,,34,87,17,39,13,18,16,39,17,7,4,7,24,98,united-states,2016-08-10,australia,2016081014,Group A,201614,mens-olympics
