,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Nikola Mirotic,25.0,8,11,1,4,0,0,1,4,0,0,0,2,2,17,spain,2016-08-13,lithuania,2016081322,Group B,201622
1,Pau Gasol,23.0,7,9,5,5,4,5,1,5,5,2,2,0,1,23,spain,2016-08-13,lithuania,2016081322,Group B,201622
2,Rudy Fernandez,21.0,3,6,2,5,5,6,0,1,3,2,1,1,2,13,spain,2016-08-13,lithuania,2016081322,Group B,201622
3,Sergio Llull,21.0,4,6,1,3,1,1,0,2,6,1,0,1,1,10,spain,2016-08-13,lithuania,2016081322,Group B,201622
4,Victor Claver,19.0,1,2,0,0,0,0,3,5,3,1,0,0,3,2,spain,2016-08-13,lithuania,2016081322,Group B,201622
5,Ricky Rubio,18.0,4,5,3,4,0,0,0,2,4,1,0,3,2,11,spain,2016-08-13,lithuania,2016081322,Group B,201622
6,Juan Carlos Navarro,18.0,2,6,0,1,0,0,0,2,5,1,0,0,1,4,spain,2016-08-13,lithuania,2016081322,Group B,201622
7,Willy Hernangomez,17.0,3,5,0,0,3,4,1,2,1,1,2,1,0,9,spain,2016-08-13,lithuania,2016081322,Group B,201622
8,Sergio Rodriguez,17.0,2,8,2,6,0,0,0,1,3,1,0,0,2,6,spain,2016-08-13,lithuania,2016081322,Group B,201622
9,Felipe Reyes,15.0,4,8,1,2,2,2,5,9,0,0,0,0,1,11,spain,2016-08-13,lithuania,2016081322,Group B,201622
10,Jose Calderon,6.0,1,2,1,2,0,0,0,1,1,0,0,0,1,3,spain,2016-08-13,lithuania,2016081322,Group B,201622
11,Totals,,39,68,16,32,15,18,11,34,31,10,5,8,16,109,spain,2016-08-13,lithuania,2016081322,Group B,201622
0,Mindaugas Kuzminskas,27.0,7,12,2,6,1,4,1,4,2,0,1,0,3,17,lithuania,2016-08-13,spain,2016081322,Group B,201622
1,Domantas Sabonis,24.0,2,7,1,2,0,0,2,5,2,1,1,2,2,5,lithuania,2016-08-13,spain,2016081322,Group B,201622
2,Vaidas Kariniauskas,21.0,3,4,0,1,0,1,0,2,1,0,0,3,3,6,lithuania,2016-08-13,spain,2016081322,Group B,201622
3,Jonas Valanciunas,19.0,0,6,0,0,0,0,5,10,0,0,0,2,2,0,lithuania,2016-08-13,spain,2016081322,Group B,201622
4,Marius Grigonis,19.0,1,5,0,4,0,0,0,0,1,0,0,0,4,2,lithuania,2016-08-13,spain,2016081322,Group B,201622
5,Jonas Maciulis,19.0,1,6,0,3,2,2,0,0,2,1,0,0,2,4,lithuania,2016-08-13,spain,2016081322,Group B,201622
6,Mantas Kalnietis,17.0,7,9,2,2,0,0,0,0,2,0,0,3,1,16,lithuania,2016-08-13,spain,2016081322,Group B,201622
7,Renaldas Seibutis,11.0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,lithuania,2016-08-13,spain,2016081322,Group B,201622
8,Robertas Javtokas,11.0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,lithuania,2016-08-13,spain,2016081322,Group B,201622
9,Adas Juskevicius,11.0,2,3,1,2,0,0,0,0,2,0,0,1,0,5,lithuania,2016-08-13,spain,2016081322,Group B,201622
10,Paulius Jankunas,10.0,0,3,0,2,2,2,0,0,0,0,0,2,2,2,lithuania,2016-08-13,spain,2016081322,Group B,201622
11,Antanas Kavaliauskas,9.0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,lithuania,2016-08-13,spain,2016081322,Group B,201622
12,Totals,,24,60,6,23,5,9,8,21,13,4,4,15,23,59,lithuania,2016-08-13,spain,2016081322,Group B,201622
