,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Kevin Durant,28.0,9,13,7,9,2,2,0,7,6,1,0,3,0,27,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
1,Jimmy Butler,24.0,3,10,0,2,1,1,2,4,4,1,0,0,1,7,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
2,Kyle Lowry,24.0,2,5,1,4,0,0,0,6,2,0,0,1,4,5,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
3,Paul George,21.0,8,14,1,5,0,2,4,8,0,3,3,0,3,17,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
4,Klay Thompson,20.0,2,8,0,6,0,0,2,4,1,0,0,2,2,4,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
5,Kyrie Irving,16.0,3,6,0,2,5,6,1,4,3,0,0,2,2,11,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
6,DeMarcus Cousins,14.0,6,10,0,0,3,3,1,2,1,0,2,1,3,15,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
7,Carmelo Anthony,13.0,3,10,1,3,0,1,3,5,2,0,0,0,4,7,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
8,DeAndre Jordan,13.0,1,2,0,0,0,0,2,4,0,0,0,0,0,2,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
9,Draymond Green,13.0,0,5,0,1,1,2,2,3,2,2,1,1,0,1,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
10,DeMar DeRozan,8.0,3,3,0,0,0,0,0,3,0,1,0,0,0,6,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
11,Harrison Barnes,6.0,1,3,1,1,0,0,0,1,0,0,0,0,1,3,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
12,Totals,,41,89,11,33,12,17,17,51,21,8,6,10,20,105,united states,2016-08-17,argentina,2016081730,Quarter-Finals,201630
0,Andres Nocioni,31.0,4,13,2,4,2,2,2,5,0,0,1,2,0,12,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
1,Luis Scola,29.0,6,16,2,7,1,2,0,10,0,1,0,5,4,15,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
2,Facu Campazzo,28.0,6,10,0,2,1,1,1,3,9,4,0,4,3,13,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
3,Manu Ginobili,26.0,5,13,2,7,2,3,1,3,7,1,0,0,2,14,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
4,Patricio Garino,23.0,4,7,0,3,0,0,0,2,1,0,0,0,1,8,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
5,Nicolas Laprovittola,17.0,1,6,1,4,2,2,1,5,2,0,0,4,1,5,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
6,Nicolas Brussino,12.0,0,3,0,2,2,2,0,2,1,0,0,0,2,2,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
7,Carlos Delfino,10.0,1,4,1,3,0,0,0,0,1,0,0,1,0,3,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
8,Gabriel Deck,9.0,1,2,0,0,0,0,0,1,1,0,0,0,2,2,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
9,Roberto Acuna,6.0,1,2,0,0,0,0,2,2,1,0,0,0,0,2,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
10,Leo Mainoldi,5.0,1,1,0,0,0,0,0,2,0,0,1,0,0,2,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
11,Marcos Delia,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
12,Totals,,30,79,8,32,10,12,7,35,23,6,2,16,15,78,argentina,2016-08-17,united states,2016081730,Quarter-Finals,201630
