,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number
0,Evgeny Pashutin,36.0,5,9,2,4,1,1,2,4,7,0,0,3,1,13,russia,2000-09-21,australia,2000092113,Group B,200013
1,Zakhar Pashutin,29.0,5,10,2,3,1,1,2,2,2,2,2,2,3,13,russia,2000-09-21,australia,2000092113,Group B,200013
2,Andrei Fetisov,27.0,5,11,4,9,2,4,1,5,2,1,0,0,2,16,russia,2000-09-21,australia,2000092113,Group B,200013
3,Nikita Morgunov,25.0,4,8,3,5,0,0,1,5,0,0,0,1,0,11,russia,2000-09-21,australia,2000092113,Group B,200013
4,Sergei Chikalkin,25.0,3,11,2,6,0,0,0,1,1,0,0,0,0,8,russia,2000-09-21,australia,2000092113,Group B,200013
5,Andrei Kirilenko,16.0,0,2,0,0,2,2,0,0,1,1,0,1,1,2,russia,2000-09-21,australia,2000092113,Group B,200013
6,Alexandr Bashminov,13.0,2,7,0,0,2,4,4,5,0,0,0,0,1,6,russia,2000-09-21,australia,2000092113,Group B,200013
7,Ruslan Avleev,12.0,1,3,0,1,0,0,2,5,1,0,0,1,0,2,russia,2000-09-21,australia,2000092113,Group B,200013
8,Sergey Panov,12.0,0,4,0,1,0,0,4,5,1,0,0,1,5,0,russia,2000-09-21,australia,2000092113,Group B,200013
9,Valentin Kubrakov,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,russia,2000-09-21,australia,2000092113,Group B,200013
10,Sergey Bazarevitch,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,russia,2000-09-21,australia,2000092113,Group B,200013
11,Totals,,25,66,13,30,8,12,16,32,15,4,2,10,14,71,russia,2000-09-21,australia,2000092113,Group B,200013
0,Mark Bradtke,35.0,6,12,0,0,0,0,3,7,2,2,0,3,2,12,australia,2000-09-21,russia,2000092113,Group B,200013
1,Sam MacKinnon,34.0,4,5,0,0,0,0,2,8,5,2,1,1,2,8,australia,2000-09-21,russia,2000092113,Group B,200013
2,Shane Heal,33.0,6,11,3,5,0,0,0,2,3,0,0,2,0,15,australia,2000-09-21,russia,2000092113,Group B,200013
3,Andrew Gaze,32.0,5,8,3,5,2,3,2,5,2,0,0,3,3,15,australia,2000-09-21,russia,2000092113,Group B,200013
4,Luc Longley,22.0,5,7,0,0,1,1,1,6,5,0,0,1,4,11,australia,2000-09-21,russia,2000092113,Group B,200013
5,Andrew Vlahov,14.0,1,3,1,3,0,0,0,0,0,1,0,1,1,3,australia,2000-09-21,russia,2000092113,Group B,200013
6,Paul Rogers,12.0,1,2,0,1,0,0,0,1,0,0,0,0,1,2,australia,2000-09-21,russia,2000092113,Group B,200013
7,Jason Smith,8.0,2,4,0,2,0,0,0,1,0,1,1,0,1,4,australia,2000-09-21,russia,2000092113,Group B,200013
8,Ricky Grace,7.0,1,1,1,1,0,0,0,1,0,0,2,0,1,3,australia,2000-09-21,russia,2000092113,Group B,200013
9,Chris Anstey,3.0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,australia,2000-09-21,russia,2000092113,Group B,200013
10,Totals,,32,57,8,17,3,4,8,31,17,6,4,11,16,75,australia,2000-09-21,russia,2000092113,Group B,200013
