,Player,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,Country,Date,Opposition,id,tournament_stage,game_number,competition
0,Shane Heal,37.0,7,14,3,7,0,0,0,2,5,0,0,2,3,17,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
1,Andrew Gaze,36.0,6,10,1,5,5,6,0,3,1,0,0,1,2,18,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
2,Sam MacKinnon,33.0,3,6,0,0,0,5,1,5,6,1,0,0,1,6,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
3,Luc Longley,29.0,7,9,0,0,0,1,2,6,1,0,1,3,4,14,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
4,Mark Bradtke,27.0,7,7,0,0,3,4,3,7,2,0,0,2,1,17,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
5,Andrew Vlahov,16.0,2,3,1,1,0,0,0,3,0,0,1,1,4,5,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
6,Chris Anstey,8.0,2,3,0,0,0,2,0,2,2,0,1,1,0,4,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
7,Paul Rogers,7.0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
8,Jason Smith,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
9,Ricky Grace,3.0,0,0,0,0,3,4,0,0,1,0,1,0,1,3,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
10,Totals,,35,54,5,14,11,22,6,29,18,2,5,10,16,86,australia,2000-09-23,angola,2000092318,Group B,200018,mens-olympics
0,David Dias,36.0,8,14,0,1,2,6,4,6,0,0,0,3,2,18,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
1,Angelo Victoriano,36.0,4,10,2,4,1,2,0,5,3,1,1,4,2,11,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
2,Miguel Lutonda,35.0,6,13,3,5,1,3,1,7,1,1,0,0,4,16,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
3,Victor de Carvalho,25.0,3,8,2,6,1,1,1,2,0,0,0,0,2,9,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
4,Carlos Almeida,22.0,5,8,1,2,3,4,1,1,3,1,1,0,2,14,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
5,Edmar Victoriano,17.0,1,5,0,2,0,0,0,1,3,0,0,2,4,2,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
6,Belarmino Chipongue,13.0,1,4,1,4,0,0,1,1,0,0,0,0,1,3,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
7,Victor Muzadi,6.0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
8,Garcia Domingos,5.0,1,3,0,1,0,0,0,0,0,0,0,0,1,2,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
9,Anibal Moreira,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
10,Totals,,29,67,9,25,8,16,8,24,11,3,2,9,20,75,angola,2000-09-23,australia,2000092318,Group B,200018,mens-olympics
